Date,Region,Temperature_Max_F,Temperature_Min_F,Precipitation_Inches,Wind_Speed_Max_MPH,Storm_Flag,Heatwave_Flag,Freeze_Flag
2023-09-11,Birmingham,78.8,70.5,0.55,17.5,0,0,0
2023-09-11,Montgomery,61.7,51.7,0.03,2.8,0,0,0
2023-09-11,Mobile,100.7,82.7,0.12,12.8,0,1,0
2023-09-11,Huntsville,77.8,70.4,0.16,7.7,0,0,0
2023-09-11,Rural North,66.3,48.7,0.27,17.9,0,0,0
2023-09-11,Rural South,74.0,63.4,0.25,9.1,0,0,0
2023-09-12,Birmingham,83.6,74.3,0.06,15.3,0,0,0
2023-09-12,Montgomery,69.2,63.2,0.1,9.8,0,0,0
2023-09-12,Mobile,83.2,65.6,0.1,8.1,0,0,0
2023-09-12,Huntsville,82.2,76.2,0.19,12.7,0,0,0
2023-09-12,Rural North,79.6,61.3,0.14,6.3,0,0,0
2023-09-12,Rural South,61.6,51.3,0.44,6.9,0,0,0
2023-09-13,Birmingham,65.3,48.4,0.01,2.9,0,0,0
2023-09-13,Montgomery,73.9,68.8,0.09,10.4,0,0,0
2023-09-13,Mobile,91.5,73.4,0.05,15.3,0,0,0
2023-09-13,Huntsville,84.5,72.4,0.14,9.9,0,0,0
2023-09-13,Rural North,51.1,35.6,0.16,8.4,0,0,0
2023-09-13,Rural South,79.5,60.9,0.13,12.1,0,0,0
2023-09-14,Birmingham,69.3,51.2,0.48,9.6,0,0,0
2023-09-14,Montgomery,61.7,51.6,0.04,7.0,0,0,0
2023-09-14,Mobile,76.5,63.0,0.2,11.3,0,0,0
2023-09-14,Huntsville,87.2,74.3,0.02,0.4,0,0,0
2023-09-14,Rural North,98.3,79.0,0.02,8.9,0,1,0
2023-09-14,Rural South,87.2,76.4,0.02,3.5,0,0,0
2023-09-15,Birmingham,49.5,33.8,0.3,13.0,0,0,0
2023-09-15,Montgomery,55.5,46.4,0.04,9.4,0,0,0
2023-09-15,Mobile,39.6,28.1,0.15,13.5,0,0,1
2023-09-15,Huntsville,62.7,52.0,0.0,11.8,0,0,0
2023-09-15,Rural North,71.7,52.2,0.42,13.0,0,0,0
2023-09-15,Rural South,60.9,55.9,0.12,13.6,0,0,0
2023-09-16,Birmingham,105.8,100.3,0.14,10.4,0,1,0
2023-09-16,Montgomery,74.0,62.1,0.33,17.7,0,0,0
2023-09-16,Mobile,112.0,95.4,0.4,7.4,0,1,0
2023-09-16,Huntsville,69.8,54.0,0.01,12.0,0,0,0
2023-09-16,Rural North,68.6,59.8,0.51,16.3,0,0,0
2023-09-16,Rural South,76.9,63.7,0.09,12.0,0,0,0
2023-09-17,Birmingham,75.6,60.2,0.02,5.2,0,0,0
2023-09-17,Montgomery,69.7,63.2,0.02,8.1,0,0,0
2023-09-17,Mobile,105.9,94.3,0.06,5.7,0,1,0
2023-09-17,Huntsville,67.0,61.2,0.01,15.8,0,0,0
2023-09-17,Rural North,67.7,57.7,0.36,3.9,0,0,0
2023-09-17,Rural South,101.5,95.2,0.32,7.3,0,1,0
2023-09-18,Birmingham,52.3,39.9,0.13,4.0,0,0,0
2023-09-18,Montgomery,79.8,72.4,0.02,13.3,0,0,0
2023-09-18,Mobile,97.5,87.7,0.35,10.9,0,1,0
2023-09-18,Huntsville,87.5,70.3,0.1,0.4,0,0,0
2023-09-18,Rural North,71.6,52.7,0.85,8.9,0,0,0
2023-09-18,Rural South,98.6,84.2,0.08,11.8,0,1,0
2023-09-19,Birmingham,98.4,83.2,0.86,5.0,0,1,0
2023-09-19,Montgomery,99.6,94.4,0.26,11.1,0,1,0
2023-09-19,Mobile,81.2,65.5,0.33,2.3,0,0,0
2023-09-19,Huntsville,91.9,86.8,0.11,13.0,0,0,0
2023-09-19,Rural North,82.7,74.1,0.0,7.2,0,0,0
2023-09-19,Rural South,96.9,83.7,0.34,0.1,0,1,0
2023-09-20,Birmingham,62.1,45.6,0.11,6.2,0,0,0
2023-09-20,Montgomery,76.9,63.1,0.28,13.2,0,0,0
2023-09-20,Mobile,71.5,60.7,0.03,9.1,0,0,0
2023-09-20,Huntsville,61.6,53.5,0.76,4.8,0,0,0
2023-09-20,Rural North,87.2,79.8,0.14,6.0,0,0,0
2023-09-20,Rural South,98.3,86.4,0.35,10.6,0,1,0
2023-09-21,Birmingham,66.7,48.5,0.05,6.9,0,0,0
2023-09-21,Montgomery,74.3,65.0,0.03,11.2,0,0,0
2023-09-21,Mobile,101.6,86.2,0.05,7.4,0,1,0
2023-09-21,Huntsville,39.3,23.2,0.01,18.1,0,0,1
2023-09-21,Rural North,68.0,53.1,0.02,13.3,0,0,0
2023-09-21,Rural South,93.0,84.0,0.46,15.2,0,0,0
2023-09-22,Birmingham,116.0,107.0,0.15,6.9,0,1,0
2023-09-22,Montgomery,75.0,68.6,0.07,8.0,0,0,0
2023-09-22,Mobile,82.4,69.0,0.12,16.4,0,0,0
2023-09-22,Huntsville,86.9,70.9,0.04,11.3,0,0,0
2023-09-22,Rural North,75.6,69.3,0.49,15.0,0,0,0
2023-09-22,Rural South,97.3,88.4,0.06,8.3,0,1,0
2023-09-23,Birmingham,76.9,68.1,0.13,14.2,0,0,0
2023-09-23,Montgomery,56.4,49.8,0.0,9.8,0,0,0
2023-09-23,Mobile,88.9,72.3,0.55,6.8,0,0,0
2023-09-23,Huntsville,59.2,45.8,0.1,14.7,0,0,0
2023-09-23,Rural North,98.5,81.4,0.31,15.9,0,1,0
2023-09-23,Rural South,93.4,80.7,0.03,12.9,0,0,0
2023-09-24,Birmingham,68.1,49.4,0.02,13.7,0,0,0
2023-09-24,Montgomery,77.5,63.7,0.16,4.3,0,0,0
2023-09-24,Mobile,67.6,57.1,0.11,5.3,0,0,0
2023-09-24,Huntsville,86.5,71.8,0.03,11.5,0,0,0
2023-09-24,Rural North,62.8,48.4,0.32,13.6,0,0,0
2023-09-24,Rural South,84.4,65.5,0.01,8.8,0,0,0
2023-09-25,Birmingham,90.4,84.4,0.19,20.1,0,0,0
2023-09-25,Montgomery,71.7,55.8,1.06,9.7,1,0,0
2023-09-25,Mobile,92.5,73.9,0.28,16.4,0,0,0
2023-09-25,Huntsville,75.2,68.8,0.46,11.4,0,0,0
2023-09-25,Rural North,78.8,61.3,0.64,10.6,0,0,0
2023-09-25,Rural South,69.0,59.8,0.2,7.4,0,0,0
2023-09-26,Birmingham,83.8,75.7,0.08,13.3,0,0,0
2023-09-26,Montgomery,60.7,45.0,0.27,10.0,0,0,0
2023-09-26,Mobile,116.0,107.1,0.07,13.7,0,1,0
2023-09-26,Huntsville,81.8,71.5,0.06,3.6,0,0,0
2023-09-26,Rural North,80.9,74.8,0.26,6.8,0,0,0
2023-09-26,Rural South,54.2,39.3,0.18,16.1,0,0,0
2023-09-27,Birmingham,91.2,71.8,0.32,10.1,0,0,0
2023-09-27,Montgomery,76.0,56.6,0.11,15.3,0,0,0
2023-09-27,Mobile,70.8,52.8,0.02,12.0,0,0,0
2023-09-27,Huntsville,90.7,84.6,0.06,12.3,0,0,0
2023-09-27,Rural North,93.1,74.6,0.13,12.0,0,0,0
2023-09-27,Rural South,65.1,53.9,0.18,2.8,0,0,0
2023-09-28,Birmingham,97.3,82.1,0.35,14.8,0,1,0
2023-09-28,Montgomery,84.2,78.6,0.04,8.6,0,0,0
2023-09-28,Mobile,95.7,88.2,0.47,8.1,0,1,0
2023-09-28,Huntsville,56.1,38.5,0.06,7.5,0,0,0
2023-09-28,Rural North,85.1,72.2,0.09,1.1,0,0,0
2023-09-28,Rural South,59.7,50.8,0.09,12.3,0,0,0
2023-09-29,Birmingham,111.9,101.0,0.16,8.5,0,1,0
2023-09-29,Montgomery,84.6,65.2,0.28,4.2,0,0,0
2023-09-29,Mobile,92.2,82.4,0.08,6.5,0,0,0
2023-09-29,Huntsville,89.3,84.3,0.0,2.1,0,0,0
2023-09-29,Rural North,67.4,50.4,0.2,15.1,0,0,0
2023-09-29,Rural South,76.6,58.9,0.07,17.6,0,0,0
2023-09-30,Birmingham,70.6,53.4,0.03,4.6,0,0,0
2023-09-30,Montgomery,53.7,39.8,1.54,11.3,1,0,0
2023-09-30,Mobile,71.6,52.7,0.08,13.0,0,0,0
2023-09-30,Huntsville,87.2,69.4,0.12,10.8,0,0,0
2023-09-30,Rural North,78.9,64.5,0.05,4.8,0,0,0
2023-09-30,Rural South,85.0,71.4,0.28,16.4,0,0,0
2023-10-01,Birmingham,69.2,59.5,0.21,12.8,0,0,0
2023-10-01,Montgomery,74.7,58.6,0.18,4.1,0,0,0
2023-10-01,Mobile,91.4,78.2,0.03,1.7,0,0,0
2023-10-01,Huntsville,89.6,83.6,0.03,17.2,0,0,0
2023-10-01,Rural North,85.3,78.5,0.05,3.1,0,0,0
2023-10-01,Rural South,83.1,69.5,0.05,13.5,0,0,0
2023-10-02,Birmingham,57.8,44.9,0.29,10.5,0,0,0
2023-10-02,Montgomery,57.6,42.1,0.09,14.4,0,0,0
2023-10-02,Mobile,69.2,56.7,0.27,3.8,0,0,0
2023-10-02,Huntsville,74.9,61.6,0.04,10.8,0,0,0
2023-10-02,Rural North,86.7,76.8,0.31,0.2,0,0,0
2023-10-02,Rural South,78.4,62.6,0.8,7.7,0,0,0
2023-10-03,Birmingham,97.9,85.5,1.52,10.9,1,1,0
2023-10-03,Montgomery,84.5,71.4,0.53,14.1,0,0,0
2023-10-03,Mobile,90.4,78.6,0.12,11.6,0,0,0
2023-10-03,Huntsville,94.5,88.2,0.1,10.5,0,0,0
2023-10-03,Rural North,91.5,79.4,0.13,8.3,0,0,0
2023-10-03,Rural South,83.6,71.5,0.03,5.6,0,0,0
2023-10-04,Birmingham,85.8,66.7,0.14,16.1,0,0,0
2023-10-04,Montgomery,58.1,45.2,0.08,16.3,0,0,0
2023-10-04,Mobile,69.8,61.9,0.04,8.7,0,0,0
2023-10-04,Huntsville,75.6,69.7,0.05,18.3,0,0,0
2023-10-04,Rural North,96.5,79.0,0.03,13.0,0,1,0
2023-10-04,Rural South,69.7,50.3,0.1,11.7,0,0,0
2023-10-05,Birmingham,73.1,67.7,0.2,14.9,0,0,0
2023-10-05,Montgomery,91.4,86.3,0.16,18.1,0,0,0
2023-10-05,Mobile,86.2,76.2,0.05,7.7,0,0,0
2023-10-05,Huntsville,99.3,90.4,0.15,7.5,0,1,0
2023-10-05,Rural North,63.3,48.7,0.61,15.3,0,0,0
2023-10-05,Rural South,60.6,46.0,0.77,10.9,0,0,0
2023-10-06,Birmingham,68.3,57.8,0.02,13.6,0,0,0
2023-10-06,Montgomery,49.2,35.9,0.03,9.7,0,0,0
2023-10-06,Mobile,80.6,70.6,0.09,10.0,0,0,0
2023-10-06,Huntsville,79.0,65.4,0.35,1.4,0,0,0
2023-10-06,Rural North,92.6,81.8,0.72,14.8,0,0,0
2023-10-06,Rural South,78.3,68.2,0.0,16.4,0,0,0
2023-10-07,Birmingham,71.6,62.1,0.04,9.3,0,0,0
2023-10-07,Montgomery,73.3,56.6,0.02,9.1,0,0,0
2023-10-07,Mobile,84.4,72.0,0.31,10.7,0,0,0
2023-10-07,Huntsville,80.9,71.9,0.0,13.4,0,0,0
2023-10-07,Rural North,62.6,44.8,0.31,8.9,0,0,0
2023-10-07,Rural South,73.4,58.7,0.07,11.3,0,0,0
2023-10-08,Birmingham,87.3,80.9,0.21,9.9,0,0,0
2023-10-08,Montgomery,99.7,85.8,0.06,18.7,0,1,0
2023-10-08,Mobile,91.1,81.5,0.04,12.3,0,0,0
2023-10-08,Huntsville,46.6,35.2,0.18,4.4,0,0,0
2023-10-08,Rural North,98.7,88.2,0.01,12.2,0,1,0
2023-10-08,Rural South,97.0,79.0,0.07,4.0,0,1,0
2023-10-09,Birmingham,72.4,66.2,0.02,18.4,0,0,0
2023-10-09,Montgomery,88.0,70.4,0.01,5.8,0,0,0
2023-10-09,Mobile,88.3,73.6,0.08,8.5,0,0,0
2023-10-09,Huntsville,56.7,49.4,0.0,15.3,0,0,0
2023-10-09,Rural North,75.3,57.6,0.33,18.1,0,0,0
2023-10-09,Rural South,80.4,70.3,0.48,7.3,0,0,0
2023-10-10,Birmingham,73.1,54.6,0.12,8.1,0,0,0
2023-10-10,Montgomery,69.1,58.0,0.79,4.9,0,0,0
2023-10-10,Mobile,79.7,61.8,0.05,14.8,0,0,0
2023-10-10,Huntsville,102.5,94.9,0.15,10.7,0,1,0
2023-10-10,Rural North,98.0,80.1,0.03,6.7,0,1,0
2023-10-10,Rural South,88.4,68.4,0.09,15.7,0,0,0
2023-10-11,Birmingham,103.1,86.2,0.13,1.3,0,1,0
2023-10-11,Montgomery,86.7,78.5,0.03,7.9,0,0,0
2023-10-11,Mobile,102.5,85.1,0.04,0.7,0,1,0
2023-10-11,Huntsville,73.6,57.5,0.03,17.1,0,0,0
2023-10-11,Rural North,77.0,59.7,0.05,6.3,0,0,0
2023-10-11,Rural South,83.0,63.6,0.06,5.1,0,0,0
2023-10-12,Birmingham,105.1,94.9,0.08,11.5,0,1,0
2023-10-12,Montgomery,70.9,52.0,0.03,19.9,0,0,0
2023-10-12,Mobile,74.9,67.0,0.11,9.6,0,0,0
2023-10-12,Huntsville,58.1,52.6,0.18,4.5,0,0,0
2023-10-12,Rural North,75.0,65.5,0.22,13.0,0,0,0
2023-10-12,Rural South,62.9,49.2,0.06,3.9,0,0,0
2023-10-13,Birmingham,70.9,62.8,0.03,4.1,0,0,0
2023-10-13,Montgomery,89.6,69.9,0.08,12.7,0,0,0
2023-10-13,Mobile,65.1,56.3,0.04,10.0,0,0,0
2023-10-13,Huntsville,47.7,36.3,0.05,2.7,0,0,0
2023-10-13,Rural North,74.5,58.0,0.47,11.8,0,0,0
2023-10-13,Rural South,99.8,83.4,0.09,4.5,0,1,0
2023-10-14,Birmingham,74.6,66.4,0.15,9.9,0,0,0
2023-10-14,Montgomery,68.2,57.9,0.21,5.7,0,0,0
2023-10-14,Mobile,64.1,52.0,0.03,10.5,0,0,0
2023-10-14,Huntsville,93.7,81.1,1.79,9.2,1,0,0
2023-10-14,Rural North,63.1,45.1,0.04,8.0,0,0,0
2023-10-14,Rural South,49.3,30.1,0.51,17.4,0,0,1
2023-10-15,Birmingham,93.4,85.0,0.13,11.9,0,0,0
2023-10-15,Montgomery,78.4,63.8,0.06,12.0,0,0,0
2023-10-15,Mobile,53.4,47.6,0.25,19.0,0,0,0
2023-10-15,Huntsville,87.0,72.5,0.27,3.7,0,0,0
2023-10-15,Rural North,99.6,88.7,0.09,9.7,0,1,0
2023-10-15,Rural South,95.6,79.6,0.2,9.2,0,1,0
2023-10-16,Birmingham,95.2,80.7,0.13,13.9,0,1,0
2023-10-16,Montgomery,65.8,47.5,0.26,14.1,0,0,0
2023-10-16,Mobile,60.2,48.0,0.13,19.4,0,0,0
2023-10-16,Huntsville,52.9,41.5,0.09,15.2,0,0,0
2023-10-16,Rural North,79.7,63.5,0.11,12.4,0,0,0
2023-10-16,Rural South,73.1,63.7,0.01,14.4,0,0,0
2023-10-17,Birmingham,104.4,95.5,0.08,9.0,0,1,0
2023-10-17,Montgomery,82.7,64.6,0.0,15.0,0,0,0
2023-10-17,Mobile,80.4,67.7,0.08,9.1,0,0,0
2023-10-17,Huntsville,75.2,58.6,0.11,9.6,0,0,0
2023-10-17,Rural North,82.8,77.7,0.27,10.5,0,0,0
2023-10-17,Rural South,98.8,83.0,0.28,11.3,0,1,0
2023-10-18,Birmingham,87.9,70.1,0.02,8.5,0,0,0
2023-10-18,Montgomery,84.2,71.9,0.24,11.5,0,0,0
2023-10-18,Mobile,85.9,68.6,0.45,8.2,0,0,0
2023-10-18,Huntsville,76.4,70.7,0.03,8.2,0,0,0
2023-10-18,Rural North,63.1,45.8,0.08,11.9,0,0,0
2023-10-18,Rural South,97.1,86.1,0.15,9.3,0,1,0
2023-10-19,Birmingham,78.6,68.1,0.34,8.4,0,0,0
2023-10-19,Montgomery,94.0,81.2,0.09,14.2,0,0,0
2023-10-19,Mobile,105.2,98.1,0.13,13.4,0,1,0
2023-10-19,Huntsville,66.3,53.5,0.11,14.5,0,0,0
2023-10-19,Rural North,82.0,75.6,0.16,9.1,0,0,0
2023-10-19,Rural South,93.5,85.7,0.01,9.8,0,0,0
2023-10-20,Birmingham,85.8,66.3,0.01,4.1,0,0,0
2023-10-20,Montgomery,68.7,55.7,0.21,11.5,0,0,0
2023-10-20,Mobile,105.6,88.2,0.12,20.8,0,1,0
2023-10-20,Huntsville,80.3,67.8,0.35,6.4,0,0,0
2023-10-20,Rural North,76.8,68.7,0.04,15.4,0,0,0
2023-10-20,Rural South,91.2,71.7,0.55,13.3,0,0,0
2023-10-21,Birmingham,85.3,69.5,0.66,13.3,0,0,0
2023-10-21,Montgomery,100.8,84.9,0.29,6.6,0,1,0
2023-10-21,Mobile,126.2,108.3,0.05,17.0,0,1,0
2023-10-21,Huntsville,84.6,73.3,0.44,21.9,0,0,0
2023-10-21,Rural North,78.0,62.1,0.12,7.9,0,0,0
2023-10-21,Rural South,79.5,72.3,0.2,17.4,0,0,0
2023-10-22,Birmingham,65.7,51.5,0.37,7.7,0,0,0
2023-10-22,Montgomery,53.4,34.0,0.23,7.1,0,0,0
2023-10-22,Mobile,57.5,50.3,0.12,5.5,0,0,0
2023-10-22,Huntsville,62.1,52.9,0.0,8.5,0,0,0
2023-10-22,Rural North,94.4,80.5,0.02,10.7,0,0,0
2023-10-22,Rural South,71.0,61.9,0.05,12.5,0,0,0
2023-10-23,Birmingham,80.1,64.0,0.32,13.4,0,0,0
2023-10-23,Montgomery,111.4,102.1,0.75,11.6,0,1,0
2023-10-23,Mobile,85.4,73.2,0.01,9.4,0,0,0
2023-10-23,Huntsville,79.9,62.9,0.12,9.1,0,0,0
2023-10-23,Rural North,63.3,56.3,0.02,7.0,0,0,0
2023-10-23,Rural South,69.2,57.4,0.37,15.3,0,0,0
2023-10-24,Birmingham,69.4,58.1,0.17,9.1,0,0,0
2023-10-24,Montgomery,80.6,73.4,0.02,8.7,0,0,0
2023-10-24,Mobile,68.5,62.0,0.12,12.3,0,0,0
2023-10-24,Huntsville,106.2,86.9,0.02,4.8,0,1,0
2023-10-24,Rural North,80.7,71.5,0.45,10.4,0,0,0
2023-10-24,Rural South,69.7,54.4,0.73,15.6,0,0,0
2023-10-25,Birmingham,69.1,51.4,0.12,0.1,0,0,0
2023-10-25,Montgomery,85.0,74.8,0.57,5.8,0,0,0
2023-10-25,Mobile,79.7,63.6,0.45,5.1,0,0,0
2023-10-25,Huntsville,67.4,49.8,0.16,15.3,0,0,0
2023-10-25,Rural North,64.6,44.9,0.19,15.2,0,0,0
2023-10-25,Rural South,104.0,85.1,0.06,10.9,0,1,0
2023-10-26,Birmingham,92.1,82.3,0.05,7.8,0,0,0
2023-10-26,Montgomery,78.0,59.8,0.06,7.3,0,0,0
2023-10-26,Mobile,86.3,69.4,0.16,2.6,0,0,0
2023-10-26,Huntsville,77.9,59.9,0.02,6.9,0,0,0
2023-10-26,Rural North,113.1,93.1,0.05,11.1,0,1,0
2023-10-26,Rural South,79.1,73.2,0.38,13.4,0,0,0
2023-10-27,Birmingham,72.5,54.6,0.13,7.8,0,0,0
2023-10-27,Montgomery,100.7,89.3,0.03,8.9,0,1,0
2023-10-27,Mobile,75.5,59.5,0.18,6.5,0,0,0
2023-10-27,Huntsville,99.2,83.3,0.07,9.6,0,1,0
2023-10-27,Rural North,70.6,65.4,0.03,2.1,0,0,0
2023-10-27,Rural South,100.6,86.1,1.01,5.9,1,1,0
2023-10-28,Birmingham,93.7,83.5,0.06,8.0,0,0,0
2023-10-28,Montgomery,27.0,17.3,0.44,3.7,0,0,1
2023-10-28,Mobile,81.0,66.2,0.23,13.9,0,0,0
2023-10-28,Huntsville,95.2,84.2,0.11,4.0,0,1,0
2023-10-28,Rural North,82.4,63.4,0.26,15.2,0,0,0
2023-10-28,Rural South,106.9,96.9,0.12,12.3,0,1,0
2023-10-29,Birmingham,99.0,89.2,0.16,9.0,0,1,0
2023-10-29,Montgomery,89.8,72.0,0.54,9.5,0,0,0
2023-10-29,Mobile,49.3,40.2,0.05,3.9,0,0,0
2023-10-29,Huntsville,61.5,41.6,0.04,9.0,0,0,0
2023-10-29,Rural North,90.1,70.8,0.07,12.5,0,0,0
2023-10-29,Rural South,74.4,61.8,0.17,13.4,0,0,0
2023-10-30,Birmingham,61.3,41.5,0.04,10.2,0,0,0
2023-10-30,Montgomery,81.9,73.6,0.35,2.3,0,0,0
2023-10-30,Mobile,94.9,76.6,0.13,9.7,0,0,0
2023-10-30,Huntsville,71.2,52.9,0.35,3.8,0,0,0
2023-10-30,Rural North,79.3,63.3,0.07,1.9,0,0,0
2023-10-30,Rural South,71.5,58.5,0.1,11.4,0,0,0
2023-10-31,Birmingham,66.9,53.2,0.44,7.0,0,0,0
2023-10-31,Montgomery,77.9,66.7,0.6,10.6,0,0,0
2023-10-31,Mobile,82.5,77.5,0.02,3.3,0,0,0
2023-10-31,Huntsville,66.5,53.1,0.04,6.0,0,0,0
2023-10-31,Rural North,93.9,76.6,0.26,11.5,0,0,0
2023-10-31,Rural South,75.8,65.8,0.22,7.9,0,0,0
2023-11-01,Birmingham,84.8,69.3,0.08,11.1,0,0,0
2023-11-01,Montgomery,100.0,92.6,0.37,14.5,0,1,0
2023-11-01,Mobile,82.3,75.3,0.35,18.5,0,0,0
2023-11-01,Huntsville,63.9,44.0,0.19,7.5,0,0,0
2023-11-01,Rural North,73.9,59.6,0.26,11.6,0,0,0
2023-11-01,Rural South,69.1,52.8,0.06,7.7,0,0,0
2023-11-02,Birmingham,100.9,94.1,0.15,12.2,0,1,0
2023-11-02,Montgomery,71.4,65.6,0.08,12.1,0,0,0
2023-11-02,Mobile,72.7,63.8,0.01,12.9,0,0,0
2023-11-02,Huntsville,84.1,66.9,0.04,1.7,0,0,0
2023-11-02,Rural North,64.9,51.3,0.16,5.2,0,0,0
2023-11-02,Rural South,92.6,76.2,0.15,8.6,0,0,0
2023-11-03,Birmingham,56.0,36.4,0.07,13.9,0,0,0
2023-11-03,Montgomery,96.4,76.7,0.27,12.2,0,1,0
2023-11-03,Mobile,64.0,50.7,0.26,12.1,0,0,0
2023-11-03,Huntsville,76.4,70.2,0.1,18.3,0,0,0
2023-11-03,Rural North,89.7,70.8,0.46,7.6,0,0,0
2023-11-03,Rural South,50.5,33.2,0.13,8.2,0,0,0
2023-11-04,Birmingham,67.6,49.0,0.54,15.7,0,0,0
2023-11-04,Montgomery,82.9,67.6,0.06,2.6,0,0,0
2023-11-04,Mobile,72.5,54.9,0.08,7.1,0,0,0
2023-11-04,Huntsville,74.1,65.4,0.15,10.0,0,0,0
2023-11-04,Rural North,92.4,79.4,0.27,8.3,0,0,0
2023-11-04,Rural South,84.7,72.6,0.06,10.4,0,0,0
2023-11-05,Birmingham,77.4,71.5,0.14,7.1,0,0,0
2023-11-05,Montgomery,76.8,62.2,0.53,10.6,0,0,0
2023-11-05,Mobile,82.7,77.4,0.6,16.2,0,0,0
2023-11-05,Huntsville,89.2,79.6,0.12,6.9,0,0,0
2023-11-05,Rural North,99.1,89.6,0.04,8.2,0,1,0
2023-11-05,Rural South,90.4,80.0,0.09,10.8,0,0,0
2023-11-06,Birmingham,100.7,82.8,0.05,6.1,0,1,0
2023-11-06,Montgomery,61.7,45.7,0.07,6.3,0,0,0
2023-11-06,Mobile,81.8,68.0,0.13,9.8,0,0,0
2023-11-06,Huntsville,68.9,61.0,0.05,3.3,0,0,0
2023-11-06,Rural North,76.9,63.2,0.18,14.3,0,0,0
2023-11-06,Rural South,49.4,39.2,0.68,10.3,0,0,0
2023-11-07,Birmingham,84.6,78.2,0.12,16.1,0,0,0
2023-11-07,Montgomery,80.6,70.3,0.35,3.8,0,0,0
2023-11-07,Mobile,93.5,74.3,0.11,10.1,0,0,0
2023-11-07,Huntsville,91.7,73.5,0.03,6.7,0,0,0
2023-11-07,Rural North,75.3,66.4,0.38,10.1,0,0,0
2023-11-07,Rural South,67.7,56.8,0.01,21.7,0,0,0
2023-11-08,Birmingham,92.4,77.7,0.09,10.2,0,0,0
2023-11-08,Montgomery,90.9,80.0,0.05,17.8,0,0,0
2023-11-08,Mobile,98.2,83.8,0.12,1.4,0,1,0
2023-11-08,Huntsville,82.3,66.3,0.09,10.0,0,0,0
2023-11-08,Rural North,92.6,81.7,0.19,10.6,0,0,0
2023-11-08,Rural South,84.8,72.1,0.2,6.5,0,0,0
2023-11-09,Birmingham,56.8,41.8,0.05,8.6,0,0,0
2023-11-09,Montgomery,88.7,82.4,0.04,5.7,0,0,0
2023-11-09,Mobile,75.7,69.3,0.2,5.6,0,0,0
2023-11-09,Huntsville,77.6,72.0,0.2,11.7,0,0,0
2023-11-09,Rural North,85.4,79.1,0.09,0.3,0,0,0
2023-11-09,Rural South,73.5,58.7,0.27,13.8,0,0,0
2023-11-10,Birmingham,94.6,81.7,0.08,6.0,0,0,0
2023-11-10,Montgomery,69.0,59.8,0.09,5.8,0,0,0
2023-11-10,Mobile,88.9,70.6,0.03,14.1,0,0,0
2023-11-10,Huntsville,56.8,38.6,0.08,15.3,0,0,0
2023-11-10,Rural North,63.3,53.2,0.03,18.5,0,0,0
2023-11-10,Rural South,75.3,65.4,0.16,8.6,0,0,0
2023-11-11,Birmingham,71.2,62.0,0.11,13.9,0,0,0
2023-11-11,Montgomery,66.7,59.4,0.39,16.1,0,0,0
2023-11-11,Mobile,61.9,43.1,0.61,14.5,0,0,0
2023-11-11,Huntsville,86.7,77.8,0.23,8.3,0,0,0
2023-11-11,Rural North,91.5,83.2,0.01,7.5,0,0,0
2023-11-11,Rural South,77.8,70.1,0.11,3.8,0,0,0
2023-11-12,Birmingham,70.0,50.7,0.02,4.7,0,0,0
2023-11-12,Montgomery,96.9,86.1,0.8,9.8,0,1,0
2023-11-12,Mobile,81.8,71.1,0.2,7.8,0,0,0
2023-11-12,Huntsville,82.8,65.7,0.06,12.0,0,0,0
2023-11-12,Rural North,74.8,69.4,0.12,1.0,0,0,0
2023-11-12,Rural South,69.5,54.8,0.06,17.0,0,0,0
2023-11-13,Birmingham,109.1,97.0,0.22,22.7,0,1,0
2023-11-13,Montgomery,82.2,67.6,0.18,6.4,0,0,0
2023-11-13,Mobile,67.6,51.8,0.22,16.5,0,0,0
2023-11-13,Huntsville,79.3,62.1,0.13,3.8,0,0,0
2023-11-13,Rural North,87.8,79.1,0.25,10.0,0,0,0
2023-11-13,Rural South,84.8,71.3,0.02,10.5,0,0,0
2023-11-14,Birmingham,68.4,51.7,0.0,2.2,0,0,0
2023-11-14,Montgomery,95.9,76.8,0.01,5.8,0,1,0
2023-11-14,Mobile,78.4,64.6,0.1,16.5,0,0,0
2023-11-14,Huntsville,64.5,54.1,0.44,7.3,0,0,0
2023-11-14,Rural North,74.4,57.5,0.36,16.8,0,0,0
2023-11-14,Rural South,79.0,66.6,0.05,10.5,0,0,0
2023-11-15,Birmingham,100.0,86.8,0.54,3.1,0,1,0
2023-11-15,Montgomery,65.7,60.6,0.07,0.4,0,0,0
2023-11-15,Mobile,94.2,86.5,0.84,14.9,0,0,0
2023-11-15,Huntsville,55.2,39.3,0.19,8.3,0,0,0
2023-11-15,Rural North,100.5,86.2,0.69,9.0,0,1,0
2023-11-15,Rural South,82.8,68.1,0.15,16.3,0,0,0
2023-11-16,Birmingham,109.6,101.1,0.07,7.2,0,1,0
2023-11-16,Montgomery,86.1,67.5,0.65,3.3,0,0,0
2023-11-16,Mobile,71.6,59.4,0.18,6.8,0,0,0
2023-11-16,Huntsville,51.5,35.9,0.04,9.7,0,0,0
2023-11-16,Rural North,77.8,65.9,0.06,11.0,0,0,0
2023-11-16,Rural South,97.8,78.1,0.18,7.7,0,1,0
2023-11-17,Birmingham,70.5,57.7,0.18,4.1,0,0,0
