Ticket_ID,Region,Outage_ID,Opened_Time,Resolution_Time_Minutes,Closed_Time,Customer_Satisfaction_Score,Channel
1600,Rural North,89,2024-03-21 04:23:00,40,2024-03-21 05:03:00,5,In-person
1601,Huntsville,4336,2024-05-11 09:47:00,47,2024-05-11 10:34:00,1,Mobile App
1602,Birmingham,3808,2023-12-11 15:00:00,35,2023-12-11 15:35:00,4,Call
1603,Huntsville,3525,2023-08-15 06:05:00,2,2023-08-15 06:07:00,2,Mobile App
1604,Rural South,2431,2023-04-28 06:32:00,387,2023-04-28 12:59:00,5,Call
1605,Rural North,126,2024-10-12 21:59:00,466,2024-10-13 05:45:00,5,Call
1606,Birmingham,4070,2024-02-08 08:47:00,99,2024-02-08 10:26:00,2,Mobile App
1607,Birmingham,1049,2023-05-25 14:27:00,52,2023-05-25 15:19:00,1,Mobile App
1608,Montgomery,4223,2023-01-12 03:34:00,33,2023-01-12 04:07:00,3,Website
1609,Rural South,3121,2024-12-05 04:14:00,85,2024-12-05 05:39:00,1,Website
1610,Rural North,1112,2024-01-05 14:00:00,283,2024-01-05 18:43:00,3,In-person
1611,Montgomery,1832,2023-07-22 04:01:00,403,2023-07-22 10:44:00,5,Mobile App
1612,Mobile,3652,2023-01-08 14:09:00,208,2023-01-08 17:37:00,4,Mobile App
1613,Mobile,820,2023-12-14 14:59:00,25,2023-12-14 15:24:00,2,Mobile App
1614,Rural North,3289,2023-07-11 01:18:00,35,2023-07-11 01:53:00,5,Website
1615,Mobile,3705,2023-06-11 12:39:00,64,2023-06-11 13:43:00,1,Website
1616,Huntsville,1336,2023-08-03 00:45:00,90,2023-08-03 02:15:00,3,Mobile App
1617,Montgomery,2785,2023-09-06 08:37:00,27,2023-09-06 09:04:00,1,In-person
1618,Rural North,4678,2024-01-01 01:17:00,4,2024-01-01 01:21:00,1,In-person
1619,Montgomery,3486,2023-01-16 02:38:00,76,2023-01-16 03:54:00,3,Mobile App
1620,Montgomery,156,2024-10-15 16:51:00,126,2024-10-15 18:57:00,1,Mobile App
1621,Mobile,4555,2023-02-19 16:03:00,467,2023-02-19 23:50:00,2,Call
1622,Birmingham,91,2024-03-30 08:27:00,110,2024-03-30 10:17:00,1,Mobile App
1623,Rural South,4774,2024-10-30 06:47:00,36,2024-10-30 07:23:00,3,Website
1624,Huntsville,4574,2023-02-24 08:37:00,154,2023-02-24 11:11:00,1,Call
1625,Mobile,4274,2023-09-24 19:24:00,13,2023-09-24 19:37:00,2,In-person
1626,Rural South,722,2023-09-29 16:00:00,138,2023-09-29 18:18:00,5,Mobile App
1627,Birmingham,1956,2023-09-21 19:15:00,69,2023-09-21 20:24:00,4,Mobile App
1628,Rural North,537,2024-09-03 08:18:00,402,2024-09-03 15:00:00,5,Website
1629,Montgomery,3471,2024-03-20 04:51:00,153,2024-03-20 07:24:00,1,Call
1630,Montgomery,3086,2024-07-16 09:19:00,73,2024-07-16 10:32:00,1,In-person
1631,Rural South,1760,2024-06-29 06:56:00,139,2024-06-29 09:15:00,1,Website
1632,Mobile,788,2023-09-07 06:25:00,15,2023-09-07 06:40:00,2,Call
1633,Mobile,418,2023-11-19 12:08:00,354,2023-11-19 18:02:00,5,In-person
1634,Rural North,4141,2024-01-24 01:23:00,134,2024-01-24 03:37:00,3,Call
1635,Birmingham,3382,2024-07-20 04:59:00,21,2024-07-20 05:20:00,4,Website
1636,Birmingham,3962,2023-03-21 08:50:00,49,2023-03-21 09:39:00,2,Call
1637,Rural North,2244,2023-02-10 12:39:00,93,2023-02-10 14:12:00,3,In-person
1638,Mobile,3656,2023-06-21 18:18:00,24,2023-06-21 18:42:00,4,Call
1639,Huntsville,883,2024-08-13 06:26:00,301,2024-08-13 11:27:00,5,Mobile App
1640,Rural North,4965,2024-11-28 11:57:00,47,2024-11-28 12:44:00,3,Mobile App
1641,Huntsville,3077,2024-08-03 16:03:00,239,2024-08-03 20:02:00,5,Call
1642,Mobile,3975,2023-09-11 11:17:00,142,2023-09-11 13:39:00,1,Mobile App
1643,Rural South,2439,2024-05-09 22:53:00,165,2024-05-10 01:38:00,1,In-person
1644,Huntsville,1954,2023-12-06 11:49:00,21,2023-12-06 12:10:00,1,Website
1645,Montgomery,1400,2024-02-29 11:14:00,314,2024-02-29 16:28:00,2,In-person
1646,Rural South,514,2024-04-22 06:31:00,2,2024-04-22 06:33:00,3,Website
1647,Rural South,4226,2024-01-07 11:43:00,13,2024-01-07 11:56:00,5,In-person
1648,Birmingham,988,2023-11-09 01:35:00,31,2023-11-09 02:06:00,3,Call
1649,Rural North,2981,2024-01-30 15:44:00,175,2024-01-30 18:39:00,5,Mobile App
1650,Mobile,4265,2023-06-12 02:55:00,354,2023-06-12 08:49:00,1,Website
1651,Birmingham,4859,2024-12-07 12:58:00,116,2024-12-07 14:54:00,4,Call
1652,Birmingham,2572,2024-07-21 16:14:00,82,2024-07-21 17:36:00,4,Mobile App
1653,Montgomery,118,2023-06-27 07:06:00,125,2023-06-27 09:11:00,3,Website
1654,Montgomery,2071,2023-10-22 22:29:00,3,2023-10-22 22:32:00,3,Mobile App
1655,Birmingham,2376,2023-02-02 04:37:00,2,2023-02-02 04:39:00,2,Website
1656,Rural South,1569,2024-07-05 18:12:00,121,2024-07-05 20:13:00,2,Call
1657,Rural South,2897,2024-08-19 14:37:00,277,2024-08-19 19:14:00,4,Mobile App
1658,Mobile,688,2023-07-07 22:39:00,72,2023-07-07 23:51:00,1,In-person
1659,Rural South,3172,2023-12-16 09:01:00,102,2023-12-16 10:43:00,5,In-person
1660,Mobile,4986,2023-08-07 22:09:00,16,2023-08-07 22:25:00,2,Call
1661,Rural South,1529,2024-03-31 10:08:00,0,2024-03-31 10:08:00,1,Website
1662,Montgomery,1256,2023-05-15 09:52:00,71,2023-05-15 11:03:00,3,Website
1663,Huntsville,1176,2024-03-31 07:46:00,22,2024-03-31 08:08:00,5,Mobile App
1664,Mobile,1551,2024-01-28 02:40:00,23,2024-01-28 03:03:00,5,In-person
1665,Montgomery,2895,2024-11-23 06:09:00,209,2024-11-23 09:38:00,4,Website
1666,Birmingham,4260,2024-09-19 09:01:00,238,2024-09-19 12:59:00,5,Call
1667,Montgomery,2121,2023-05-15 02:55:00,213,2023-05-15 06:28:00,2,Mobile App
1668,Birmingham,2286,2024-04-26 18:02:00,120,2024-04-26 20:02:00,2,Call
1669,Montgomery,1358,2024-09-01 06:14:00,201,2024-09-01 09:35:00,4,In-person
1670,Mobile,4908,2024-02-12 10:44:00,102,2024-02-12 12:26:00,4,Mobile App
1671,Montgomery,2748,2024-11-03 04:39:00,10,2024-11-03 04:49:00,1,Website
1672,Huntsville,809,2023-09-13 12:32:00,35,2023-09-13 13:07:00,5,In-person
1673,Rural North,1207,2023-11-29 03:07:00,127,2023-11-29 05:14:00,5,Website
1674,Birmingham,3266,2023-01-30 06:57:00,90,2023-01-30 08:27:00,1,Website
1675,Rural South,4479,2023-06-29 09:30:00,13,2023-06-29 09:43:00,4,Website
1676,Huntsville,1493,2024-12-17 10:01:00,563,2024-12-17 19:24:00,5,In-person
1677,Mobile,3371,2024-03-14 08:45:00,132,2024-03-14 10:57:00,4,Mobile App
1678,Mobile,4286,2023-04-07 16:14:00,113,2023-04-07 18:07:00,3,Website
1679,Birmingham,3782,2024-05-24 21:35:00,533,2024-05-25 06:28:00,1,In-person
1680,Mobile,1180,2023-11-03 15:49:00,2,2023-11-03 15:51:00,5,In-person
1681,Birmingham,3939,2024-05-18 22:53:00,102,2024-05-19 00:35:00,5,Mobile App
1682,Mobile,91,2024-02-14 01:43:00,57,2024-02-14 02:40:00,4,Website
1683,Montgomery,2228,2024-02-04 18:00:00,10,2024-02-04 18:10:00,4,In-person
1684,Rural South,3514,2024-12-01 00:27:00,336,2024-12-01 06:03:00,3,In-person
1685,Huntsville,1109,2024-10-01 09:15:00,53,2024-10-01 10:08:00,4,Call
1686,Birmingham,2324,2024-06-10 12:43:00,100,2024-06-10 14:23:00,5,Website
1687,Rural North,4832,2023-09-10 16:58:00,30,2023-09-10 17:28:00,5,Website
1688,Huntsville,3850,2024-12-21 23:25:00,95,2024-12-22 01:00:00,4,Mobile App
1689,Rural North,1225,2023-02-07 12:42:00,218,2023-02-07 16:20:00,2,Mobile App
1690,Huntsville,4214,2023-10-15 17:10:00,12,2023-10-15 17:22:00,1,Call
1691,Birmingham,1994,2023-08-27 06:16:00,88,2023-08-27 07:44:00,4,Mobile App
1692,Mobile,2299,2024-07-27 17:30:00,59,2024-07-27 18:29:00,5,Call
1693,Montgomery,3012,2023-06-11 07:59:00,348,2023-06-11 13:47:00,4,Website
1694,Mobile,479,2023-10-23 04:36:00,46,2023-10-23 05:22:00,4,Mobile App
1695,Mobile,2281,2023-01-17 20:33:00,95,2023-01-17 22:08:00,4,Website
1696,Rural South,3166,2023-09-13 04:55:00,184,2023-09-13 07:59:00,1,In-person
1697,Huntsville,1644,2023-03-20 02:51:00,265,2023-03-20 07:16:00,4,In-person
1698,Birmingham,4375,2024-07-26 14:58:00,11,2024-07-26 15:09:00,4,Call
1699,Rural North,2063,2023-08-09 11:35:00,163,2023-08-09 14:18:00,2,In-person
1700,Rural North,1030,2024-11-15 21:33:00,177,2024-11-16 00:30:00,4,Mobile App
1701,Birmingham,2891,2023-06-27 07:52:00,156,2023-06-27 10:28:00,5,Mobile App
1702,Huntsville,4493,2023-09-22 19:30:00,28,2023-09-22 19:58:00,5,Call
1703,Montgomery,1676,2024-01-15 20:32:00,19,2024-01-15 20:51:00,2,Mobile App
1704,Rural South,880,2023-04-08 06:02:00,45,2023-04-08 06:47:00,3,In-person
1705,Montgomery,3798,2023-12-26 21:45:00,428,2023-12-27 04:53:00,2,Mobile App
1706,Rural South,1379,2024-06-23 07:55:00,35,2024-06-23 08:30:00,5,In-person
1707,Rural North,317,2024-11-13 04:02:00,130,2024-11-13 06:12:00,3,Website
1708,Birmingham,4454,2023-03-18 22:53:00,175,2023-03-19 01:48:00,3,Website
1709,Birmingham,1656,2023-02-18 05:00:00,116,2023-02-18 06:56:00,1,Call
1710,Mobile,957,2023-01-21 12:37:00,84,2023-01-21 14:01:00,3,Website
1711,Birmingham,821,2024-03-03 17:20:00,349,2024-03-03 23:09:00,2,Call
1712,Rural North,2646,2024-04-04 09:54:00,244,2024-04-04 13:58:00,1,Call
1713,Birmingham,4952,2023-08-29 06:32:00,38,2023-08-29 07:10:00,4,Website
1714,Huntsville,4817,2024-09-03 15:24:00,441,2024-09-03 22:45:00,1,Call
1715,Mobile,879,2023-11-03 17:15:00,62,2023-11-03 18:17:00,3,Call
1716,Rural North,2693,2023-08-29 17:41:00,186,2023-08-29 20:47:00,1,Mobile App
1717,Rural North,1737,2024-03-03 13:20:00,43,2024-03-03 14:03:00,5,In-person
1718,Mobile,2531,2024-09-26 05:23:00,290,2024-09-26 10:13:00,4,Mobile App
1719,Huntsville,2741,2023-11-30 03:58:00,305,2023-11-30 09:03:00,4,Mobile App
1720,Birmingham,2762,2023-12-16 18:39:00,7,2023-12-16 18:46:00,5,Mobile App
1721,Rural South,690,2024-01-13 03:37:00,14,2024-01-13 03:51:00,5,Mobile App
1722,Rural North,1440,2023-02-20 06:47:00,115,2023-02-20 08:42:00,2,Call
1723,Montgomery,4601,2024-07-23 01:09:00,341,2024-07-23 06:50:00,1,Mobile App
1724,Huntsville,1478,2023-09-07 00:29:00,21,2023-09-07 00:50:00,1,Website
1725,Rural North,1416,2024-07-20 19:40:00,8,2024-07-20 19:48:00,3,Call
1726,Birmingham,974,2023-09-23 09:22:00,90,2023-09-23 10:52:00,2,Mobile App
1727,Mobile,926,2024-03-11 14:00:00,225,2024-03-11 17:45:00,3,Mobile App
1728,Rural North,4429,2024-02-12 21:31:00,34,2024-02-12 22:05:00,2,Website
1729,Rural South,356,2024-01-09 15:42:00,50,2024-01-09 16:32:00,4,In-person
1730,Mobile,4820,2024-07-06 00:12:00,109,2024-07-06 02:01:00,2,Call
1731,Rural North,832,2023-08-28 21:25:00,225,2023-08-29 01:10:00,3,Website
1732,Rural South,3726,2023-01-31 03:58:00,31,2023-01-31 04:29:00,1,Website
1733,Montgomery,4853,2024-02-08 12:44:00,294,2024-02-08 17:38:00,4,In-person
1734,Huntsville,1694,2023-03-03 22:52:00,262,2023-03-04 03:14:00,5,In-person
1735,Mobile,1373,2023-04-28 02:41:00,179,2023-04-28 05:40:00,3,In-person
1736,Montgomery,1813,2023-12-28 16:28:00,262,2023-12-28 20:50:00,4,Call
1737,Mobile,2152,2024-11-26 06:17:00,42,2024-11-26 06:59:00,4,Call
1738,Montgomery,1560,2023-11-14 17:49:00,19,2023-11-14 18:08:00,2,Website
1739,Montgomery,4544,2023-09-01 11:27:00,106,2023-09-01 13:13:00,2,In-person
1740,Rural North,2690,2024-05-21 12:36:00,18,2024-05-21 12:54:00,1,Mobile App
1741,Birmingham,2906,2023-09-03 11:35:00,203,2023-09-03 14:58:00,4,Website
1742,Montgomery,1030,2023-01-19 10:31:00,102,2023-01-19 12:13:00,5,Mobile App
1743,Birmingham,4448,2024-05-15 16:50:00,149,2024-05-15 19:19:00,2,Mobile App
1744,Mobile,1740,2024-06-16 04:02:00,179,2024-06-16 07:01:00,3,Mobile App
1745,Mobile,1651,2023-12-29 19:57:00,169,2023-12-29 22:46:00,1,In-person
1746,Huntsville,484,2023-07-03 10:13:00,363,2023-07-03 16:16:00,3,Mobile App
1747,Mobile,4137,2023-11-24 03:06:00,8,2023-11-24 03:14:00,5,Website
1748,Birmingham,2473,2024-02-23 19:45:00,238,2024-02-23 23:43:00,1,Website
1749,Birmingham,3423,2023-10-08 20:06:00,41,2023-10-08 20:47:00,2,Website
1750,Rural North,3277,2023-08-15 14:13:00,162,2023-08-15 16:55:00,1,In-person
1751,Birmingham,4129,2023-11-28 22:17:00,226,2023-11-29 02:03:00,1,In-person
1752,Montgomery,2281,2024-03-29 10:23:00,5,2024-03-29 10:28:00,5,Call
1753,Rural South,2673,2024-04-12 21:58:00,16,2024-04-12 22:14:00,4,Mobile App
1754,Montgomery,1452,2023-05-28 10:18:00,115,2023-05-28 12:13:00,2,In-person
1755,Rural South,391,2023-02-04 07:31:00,61,2023-02-04 08:32:00,3,Call
1756,Rural South,1552,2024-02-20 15:02:00,53,2024-02-20 15:55:00,4,Website
1757,Huntsville,848,2024-05-10 14:18:00,359,2024-05-10 20:17:00,3,Mobile App
1758,Rural South,511,2024-01-01 00:35:00,30,2024-01-01 01:05:00,1,In-person
1759,Rural North,2551,2024-07-04 10:38:00,64,2024-07-04 11:42:00,5,Website
1760,Birmingham,7,2023-04-22 06:59:00,111,2023-04-22 08:50:00,3,In-person
1761,Birmingham,233,2023-03-30 23:54:00,82,2023-03-31 01:16:00,4,In-person
1762,Montgomery,61,2023-01-06 04:53:00,89,2023-01-06 06:22:00,1,Mobile App
1763,Birmingham,924,2024-02-23 02:32:00,43,2024-02-23 03:15:00,5,Website
1764,Mobile,434,2023-08-26 01:37:00,86,2023-08-26 03:03:00,2,Call
1765,Mobile,4082,2023-07-21 21:35:00,35,2023-07-21 22:10:00,5,Mobile App
1766,Huntsville,2854,2024-01-01 18:33:00,192,2024-01-01 21:45:00,2,Website
1767,Huntsville,3335,2024-05-17 06:59:00,479,2024-05-17 14:58:00,1,Website
1768,Birmingham,626,2024-03-31 08:02:00,93,2024-03-31 09:35:00,3,Call
1769,Montgomery,912,2024-05-13 07:56:00,25,2024-05-13 08:21:00,5,Website
1770,Birmingham,3450,2023-08-18 17:25:00,3,2023-08-18 17:28:00,4,Website
1771,Mobile,2164,2024-09-20 17:21:00,142,2024-09-20 19:43:00,4,Mobile App
1772,Rural South,1158,2023-06-14 09:32:00,55,2023-06-14 10:27:00,4,Mobile App
1773,Birmingham,3491,2024-02-28 17:56:00,15,2024-02-28 18:11:00,1,Mobile App
1774,Birmingham,466,2023-12-08 05:35:00,57,2023-12-08 06:32:00,1,Website
1775,Rural South,2388,2024-10-29 11:32:00,118,2024-10-29 13:30:00,5,Call
1776,Montgomery,1818,2024-04-19 07:26:00,8,2024-04-19 07:34:00,1,Website
1777,Rural South,3664,2023-03-17 12:55:00,53,2023-03-17 13:48:00,5,Call
1778,Mobile,4448,2023-09-14 17:03:00,244,2023-09-14 21:07:00,3,Call
1779,Huntsville,1128,2024-03-30 21:10:00,47,2024-03-30 21:57:00,1,In-person
1780,Montgomery,601,2024-04-27 03:39:00,11,2024-04-27 03:50:00,2,Mobile App
1781,Huntsville,3478,2024-10-21 15:23:00,67,2024-10-21 16:30:00,1,Mobile App
1782,Huntsville,823,2023-08-05 16:02:00,31,2023-08-05 16:33:00,3,Website
1783,Rural South,993,2023-05-02 08:06:00,197,2023-05-02 11:23:00,3,Mobile App
1784,Mobile,2674,2023-01-22 21:00:00,19,2023-01-22 21:19:00,3,Mobile App
1785,Mobile,3960,2024-11-27 16:15:00,140,2024-11-27 18:35:00,1,Mobile App
1786,Mobile,699,2023-03-13 10:05:00,44,2023-03-13 10:49:00,4,Website
1787,Rural South,4092,2023-06-04 06:29:00,63,2023-06-04 07:32:00,4,Call
1788,Birmingham,2943,2024-04-11 01:59:00,109,2024-04-11 03:48:00,2,In-person
1789,Rural North,3194,2024-08-12 02:32:00,650,2024-08-12 13:22:00,1,Call
1790,Montgomery,3308,2024-06-25 19:56:00,132,2024-06-25 22:08:00,2,Call
1791,Huntsville,2061,2024-12-31 23:27:00,22,2024-12-31 23:49:00,2,Mobile App
1792,Rural South,193,2023-10-13 13:00:00,549,2023-10-13 22:09:00,3,Website
1793,Huntsville,490,2024-02-06 10:26:00,19,2024-02-06 10:45:00,2,In-person
1794,Huntsville,1744,2024-07-03 10:40:00,76,2024-07-03 11:56:00,3,In-person
1795,Huntsville,946,2023-06-18 17:41:00,26,2023-06-18 18:07:00,1,Mobile App
1796,Montgomery,450,2023-06-22 13:07:00,609,2023-06-22 23:16:00,5,Mobile App
1797,Rural North,1395,2023-06-15 10:34:00,53,2023-06-15 11:27:00,2,Mobile App
1798,Rural South,1251,2024-01-12 04:28:00,30,2024-01-12 04:58:00,3,Mobile App
1799,Rural North,3702,2023-08-28 20:20:00,95,2023-08-28 21:55:00,5,Call
1800,Montgomery,1961,2024-03-23 07:44:00,221,2024-03-23 11:25:00,5,Website
1801,Rural North,4947,2023-02-22 08:15:00,1,2023-02-22 08:16:00,2,Mobile App
1802,Huntsville,2409,2023-04-11 10:11:00,47,2023-04-11 10:58:00,4,Call
1803,Birmingham,1662,2023-07-01 23:53:00,80,2023-07-02 01:13:00,2,Website
1804,Rural South,2690,2023-04-30 17:12:00,352,2023-04-30 23:04:00,4,In-person
1805,Rural South,3584,2024-06-23 04:19:00,47,2024-06-23 05:06:00,4,Website
1806,Mobile,1427,2024-08-08 19:44:00,20,2024-08-08 20:04:00,3,Website
1807,Montgomery,2756,2024-03-29 00:31:00,32,2024-03-29 01:03:00,1,Website
1808,Rural South,3340,2023-02-11 12:45:00,144,2023-02-11 15:09:00,1,In-person
1809,Rural North,1342,2023-08-06 09:09:00,0,2023-08-06 09:09:00,3,Website
1810,Rural South,4164,2023-04-26 06:41:00,219,2023-04-26 10:20:00,3,Call
1811,Huntsville,4159,2024-02-28 04:40:00,85,2024-02-28 06:05:00,4,Call
1812,Birmingham,998,2024-08-07 08:05:00,113,2024-08-07 09:58:00,1,Mobile App
1813,Huntsville,513,2023-10-22 06:55:00,97,2023-10-22 08:32:00,4,Mobile App
1814,Birmingham,2450,2024-03-17 12:16:00,6,2024-03-17 12:22:00,1,Call
1815,Birmingham,2912,2024-11-10 03:08:00,172,2024-11-10 06:00:00,2,In-person
1816,Huntsville,4668,2023-03-30 06:40:00,135,2023-03-30 08:55:00,2,Mobile App
1817,Rural North,1962,2023-01-27 11:12:00,26,2023-01-27 11:38:00,1,Website
1818,Montgomery,2610,2024-11-23 20:35:00,53,2024-11-23 21:28:00,2,Mobile App
1819,Huntsville,2499,2023-04-24 08:15:00,225,2023-04-24 12:00:00,3,Call
1820,Huntsville,4173,2023-01-27 09:13:00,32,2023-01-27 09:45:00,5,Website
1821,Rural South,2862,2023-11-26 23:05:00,27,2023-11-26 23:32:00,5,Mobile App
1822,Rural North,4086,2023-10-17 14:57:00,200,2023-10-17 18:17:00,2,Call
1823,Montgomery,2965,2024-10-09 13:28:00,22,2024-10-09 13:50:00,3,Call
1824,Montgomery,2517,2024-07-23 00:32:00,266,2024-07-23 04:58:00,5,In-person
1825,Birmingham,2026,2024-01-27 21:25:00,29,2024-01-27 21:54:00,3,Call
1826,Rural South,2614,2024-03-31 16:28:00,14,2024-03-31 16:42:00,1,Call
1827,Mobile,2009,2024-07-09 21:25:00,2,2024-07-09 21:27:00,4,In-person
1828,Mobile,2223,2023-08-13 12:56:00,22,2023-08-13 13:18:00,1,In-person
1829,Rural South,4504,2024-04-11 01:22:00,84,2024-04-11 02:46:00,5,In-person
1830,Montgomery,2163,2023-10-16 08:57:00,97,2023-10-16 10:34:00,3,Mobile App
1831,Mobile,314,2023-11-09 07:45:00,590,2023-11-09 17:35:00,4,Mobile App
1832,Huntsville,2578,2024-05-27 16:47:00,212,2024-05-27 20:19:00,2,In-person
1833,Huntsville,1621,2023-03-11 18:57:00,146,2023-03-11 21:23:00,3,Mobile App
1834,Mobile,593,2023-08-19 19:58:00,62,2023-08-19 21:00:00,3,Call
1835,Rural North,2522,2024-12-25 04:35:00,28,2024-12-25 05:03:00,1,Call
1836,Birmingham,4217,2024-03-05 20:23:00,177,2024-03-05 23:20:00,5,Call
1837,Birmingham,3643,2024-08-13 12:06:00,445,2024-08-13 19:31:00,2,Mobile App
1838,Rural South,41,2024-06-14 20:43:00,113,2024-06-14 22:36:00,5,Website
1839,Rural South,185,2024-02-14 13:27:00,69,2024-02-14 14:36:00,3,Call
1840,Rural South,942,2024-01-08 15:14:00,109,2024-01-08 17:03:00,4,Mobile App
1841,Rural South,1040,2023-11-06 15:45:00,26,2023-11-06 16:11:00,5,In-person
1842,Rural South,919,2024-10-12 18:46:00,242,2024-10-12 22:48:00,4,Website
1843,Montgomery,4399,2024-10-01 03:26:00,13,2024-10-01 03:39:00,2,Website
1844,Rural North,756,2023-10-20 00:16:00,97,2023-10-20 01:53:00,2,Mobile App
1845,Mobile,19,2023-06-30 14:35:00,135,2023-06-30 16:50:00,4,Call
1846,Birmingham,2343,2024-06-22 18:11:00,212,2024-06-22 21:43:00,1,In-person
1847,Montgomery,1073,2024-09-11 12:03:00,104,2024-09-11 13:47:00,3,In-person
1848,Rural South,1030,2023-09-15 04:25:00,12,2023-09-15 04:37:00,4,In-person
1849,Birmingham,1637,2023-06-24 06:51:00,12,2023-06-24 07:03:00,4,Website
1850,Huntsville,1944,2023-09-14 03:13:00,85,2023-09-14 04:38:00,1,Mobile App
1851,Rural South,477,2023-01-07 21:28:00,100,2023-01-07 23:08:00,3,In-person
1852,Mobile,4568,2023-09-06 18:36:00,195,2023-09-06 21:51:00,3,Website
1853,Rural South,1193,2023-11-30 01:37:00,83,2023-11-30 03:00:00,4,In-person
1854,Rural South,2003,2024-08-06 18:08:00,71,2024-08-06 19:19:00,1,In-person
1855,Huntsville,688,2023-11-11 19:11:00,40,2023-11-11 19:51:00,4,Mobile App
1856,Rural South,2151,2024-02-13 07:38:00,104,2024-02-13 09:22:00,5,Mobile App
1857,Montgomery,1596,2023-11-04 21:07:00,48,2023-11-04 21:55:00,2,Call
1858,Rural North,2888,2024-10-08 08:18:00,63,2024-10-08 09:21:00,5,Website
1859,Rural South,864,2024-05-07 05:32:00,0,2024-05-07 05:32:00,2,In-person
1860,Rural North,2158,2024-02-05 18:06:00,145,2024-02-05 20:31:00,3,In-person
1861,Montgomery,709,2024-01-24 02:09:00,168,2024-01-24 04:57:00,3,Mobile App
1862,Rural North,1607,2023-11-05 03:36:00,96,2023-11-05 05:12:00,4,Mobile App
1863,Mobile,4242,2024-10-24 19:57:00,81,2024-10-24 21:18:00,2,Call
1864,Birmingham,3507,2023-01-06 15:18:00,87,2023-01-06 16:45:00,3,Mobile App
1865,Huntsville,1321,2023-11-25 16:14:00,28,2023-11-25 16:42:00,5,In-person
1866,Birmingham,1631,2023-11-01 22:53:00,63,2023-11-01 23:56:00,5,In-person
1867,Huntsville,4025,2023-01-11 12:51:00,105,2023-01-11 14:36:00,4,Call
1868,Birmingham,1412,2023-05-20 15:36:00,120,2023-05-20 17:36:00,2,Mobile App
1869,Mobile,4344,2023-12-15 03:05:00,129,2023-12-15 05:14:00,4,In-person
1870,Mobile,2352,2024-11-05 20:14:00,32,2024-11-05 20:46:00,5,Mobile App
1871,Mobile,2874,2024-04-06 08:30:00,46,2024-04-06 09:16:00,2,In-person
1872,Huntsville,4771,2024-11-25 07:20:00,98,2024-11-25 08:58:00,3,In-person
1873,Mobile,3602,2024-03-03 14:18:00,191,2024-03-03 17:29:00,2,In-person
1874,Montgomery,3244,2024-07-22 20:11:00,529,2024-07-23 05:00:00,1,Call
1875,Birmingham,2682,2024-09-29 10:18:00,104,2024-09-29 12:02:00,3,Call
1876,Montgomery,3501,2024-11-04 21:59:00,154,2024-11-05 00:33:00,4,Website
1877,Rural South,2044,2023-11-20 02:21:00,101,2023-11-20 04:02:00,2,Mobile App
1878,Montgomery,2150,2024-04-02 21:43:00,3,2024-04-02 21:46:00,1,Call
1879,Mobile,12,2024-10-13 19:50:00,30,2024-10-13 20:20:00,4,Call
1880,Montgomery,4613,2023-01-24 22:59:00,178,2023-01-25 01:57:00,2,Website
1881,Montgomery,2513,2024-07-17 10:30:00,50,2024-07-17 11:20:00,4,Mobile App
1882,Birmingham,1660,2023-11-12 13:11:00,566,2023-11-12 22:37:00,2,Call
1883,Rural South,2828,2023-10-12 18:44:00,105,2023-10-12 20:29:00,1,In-person
1884,Huntsville,4112,2023-08-20 14:46:00,5,2023-08-20 14:51:00,4,Call
1885,Rural South,139,2023-03-14 11:59:00,31,2023-03-14 12:30:00,5,In-person
1886,Rural South,3415,2023-02-19 18:32:00,30,2023-02-19 19:02:00,5,Call
1887,Birmingham,2045,2024-10-17 15:50:00,4,2024-10-17 15:54:00,2,In-person
1888,Birmingham,1016,2024-05-23 03:18:00,64,2024-05-23 04:22:00,4,Call
1889,Huntsville,3790,2023-05-04 07:45:00,127,2023-05-04 09:52:00,3,Mobile App
1890,Rural South,1379,2023-11-20 01:29:00,22,2023-11-20 01:51:00,5,Call
1891,Huntsville,4285,2024-12-18 10:10:00,15,2024-12-18 10:25:00,4,Website
1892,Montgomery,4642,2023-06-15 19:36:00,21,2023-06-15 19:57:00,4,Website
1893,Birmingham,4035,2024-01-14 09:24:00,425,2024-01-14 16:29:00,3,Website
1894,Rural North,3194,2023-01-27 02:01:00,274,2023-01-27 06:35:00,5,In-person
1895,Mobile,1583,2023-09-11 16:52:00,273,2023-09-11 21:25:00,5,Call
1896,Birmingham,1959,2024-03-23 01:29:00,242,2024-03-23 05:31:00,3,Website
1897,Rural South,1557,2024-05-18 03:39:00,50,2024-05-18 04:29:00,3,Website
1898,Montgomery,3482,2024-02-09 10:56:00,213,2024-02-09 14:29:00,4,In-person
1899,Montgomery,2010,2023-04-27 04:54:00,335,2023-04-27 10:29:00,2,In-person
